OM,w,wa,Ode,Ok
0.3586053397113001,-0.6892978587498856,-0.4423151099369515,0.6413946602887,0.0
0.3690971134705571,-0.611932509459667,-0.8482237434717345,0.6309028865294428,0.0
0.3045019099182395,-1.0819631365481241,0.629674569221472,0.6954980900817604,0.0
0.3093564694771959,-1.0800500579585381,0.3874724181059581,0.690643530522804,0.0
0.41127210464441327,-0.33540562308360766,-1.7164654135079307,0.5887278953555868,0.0
0.42827434285262733,-0.30489315376136794,-1.56828192100051,0.5717256571473727,0.0
0.3586053397113001,-0.6892978587498856,-0.4423151099369515,0.6413946602887,0.0
0.3690971134705571,-0.611932509459667,-0.8482237434717345,0.6309028865294428,0.0
0.3045019099182395,-1.0819631365481241,0.629674569221472,0.6954980900817604,0.0
0.25698600202002586,-1.4904161538197527,1.4707212967763312,0.7430139979799741,0.0
0.41127210464441327,-0.33540562308360766,-1.7164654135079307,0.5887278953555868,0.0
0.4331733014702344,-0.29610140983329836,-1.525584907306417,0.5668266985297656,0.0
0.32082974147161947,-0.8884883788228374,0.10646165270141084,0.6791702585283805,0.0
