# zl, zs1, zs2, rein1, rein2, beta, betaerr, SN1, SN2, mag1, mag2, sigma_v_km_s
# Warning: oversampling is by a factor of 1
4.129999999999999782e-01 1.423000000000000043e+00 1.766000000000000014e+00 8.499999999999999778e-01 9.150000000000000355e-01 9.293000000000000149e-01 1.760000000000000106e-02 7.149399999999999977e+01 3.936399999999999721e+01 1.078299999999999947e+01 5.431000000000000050e+00 2.180768504325737638e+02
3.420000000000000262e-01 1.010000000000000009e+00 2.099000000000000199e+00 1.342000000000000082e+00 1.683999999999999941e+00 7.971000000000000307e-01 1.099999999999999936e-02 2.859700000000000131e+01 2.253999999999999915e+01 3.702799999999999869e+01 4.905000000000000249e+00 2.799550374951080016e+02
5.570000000000000506e-01 8.739999999999999991e-01 3.521999999999999797e+00 5.639999999999999458e-01 1.280999999999999917e+00 4.400999999999999912e-01 9.599999999999999159e-03 3.319200000000000017e+01 2.849899999999999878e+01 3.834999999999999964e+00 1.268500000000000050e+01 2.533042960510806552e+02
4.329999999999999960e-01 1.056999999999999940e+00 1.596000000000000085e+00 1.094999999999999973e+00 1.342999999999999972e+00 8.154000000000000137e-01 1.260000000000000009e-02 4.654299999999999926e+01 5.617699999999999960e+01 8.871999999999999886e+00 3.378000000000000114e+00 2.716910035155595438e+02
2.650000000000000133e-01 2.076999999999999957e+00 3.016000000000000014e+00 2.057999999999999829e+00 2.145999999999999908e+00 9.588999999999999746e-01 1.159999999999999920e-02 3.540299999999999869e+01 3.271800000000000352e+01 3.342999999999999972e+00 3.295499999999999829e+01 2.991851424029141526e+02
1.479999999999999927e-01 1.030999999999999917e+00 1.104000000000000092e+00 3.323999999999999844e+00 3.359999999999999876e+00 9.893999999999999462e-01 1.069999999999999944e-02 2.925700000000000145e+01 3.028000000000000114e+01 3.373000000000000220e+00 3.188000000000000167e+00 3.754124191143863527e+02
4.269999999999999907e-01 1.987999999999999989e+00 4.411999999999999922e+00 1.506000000000000005e+00 1.721000000000000085e+00 8.750000000000000000e-01 1.170000000000000033e-02 3.133099999999999952e+01 2.073699999999999832e+01 5.886999999999999567e+00 1.718400000000000105e+01 2.772203941554117250e+02
4.869999999999999885e-01 1.026000000000000023e+00 1.481999999999999984e+00 1.219000000000000083e+00 1.548000000000000043e+00 7.873999999999999888e-01 1.140000000000000041e-02 3.427000000000000313e+01 3.622399999999999665e+01 3.607000000000000206e+00 3.117999999999999883e+00 3.064479814084625673e+02
7.179999999999999716e-01 1.096000000000000085e+00 1.209999999999999964e+00 5.669999999999999485e-01 6.670000000000000373e-01 8.499999999999999778e-01 2.139999999999999888e-02 2.494300000000000139e+01 3.135600000000000165e+01 3.962000000000000188e+00 6.839999999999999858e+00 2.677038987111420738e+02
8.259999999999999565e-01 2.128000000000000114e+00 3.423999999999999932e+00 4.339999999999999969e-01 5.350000000000000311e-01 8.106999999999999762e-01 2.539999999999999897e-02 2.012000000000000099e+01 2.060999999999999943e+01 1.011599999999999966e+01 3.174999999999999822e+00 1.799840397267695664e+02
8.649999999999999911e-01 1.941000000000000059e+00 2.237000000000000099e+00 8.750000000000000000e-01 9.659999999999999698e-01 9.058000000000000496e-01 1.660000000000000017e-02 5.164600000000000080e+01 3.018499999999999872e+01 4.134999999999999787e+00 2.217899999999999849e+01 2.699175556938084810e+02
4.410000000000000031e-01 1.717999999999999972e+00 1.921999999999999931e+00 1.415000000000000036e+00 1.465000000000000080e+00 9.660999999999999588e-01 1.349999999999999985e-02 3.252700000000000102e+01 2.752700000000000102e+01 1.564100000000000001e+01 3.827999999999999847e+00 2.765805621623990191e+02
4.490000000000000102e-01 1.379000000000000004e+00 1.497999999999999998e+00 1.433000000000000052e+00 1.487000000000000099e+00 9.639999999999999680e-01 1.340000000000000045e-02 4.525000000000000000e+01 2.567899999999999849e+01 4.081999999999999851e+00 3.410000000000000142e+00 2.921400505096005986e+02
2.780000000000000249e-01 1.054000000000000048e+00 1.326999999999999957e+00 9.200000000000000400e-01 9.859999999999999876e-01 9.338999999999999524e-01 1.669999999999999957e-02 2.011400000000000077e+01 4.187299999999999756e+01 3.200000000000000178e+00 9.747999999999999332e+00 2.175052047944677724e+02
1.320000000000000062e-01 1.058000000000000052e+00 1.804999999999999938e+00 1.669000000000000039e+00 1.762000000000000011e+00 9.472000000000000419e-01 1.230000000000000017e-02 4.339800000000000324e+01 2.129899999999999949e+01 3.011000000000000121e+00 6.152000000000000135e+00 2.624986968822504991e+02
6.830000000000000515e-01 1.274000000000000021e+00 1.526000000000000023e+00 1.191999999999999948e+00 1.413999999999999924e+00 8.428999999999999826e-01 1.250000000000000069e-02 5.071099999999999852e+01 2.154100000000000037e+01 3.527400000000000091e+01 3.265000000000000124e+00 3.333688657098083468e+02
4.470000000000000084e-01 9.050000000000000266e-01 2.004000000000000004e+00 1.054000000000000048e+00 1.598999999999999977e+00 6.592999999999999972e-01 1.000000000000000021e-02 2.431500000000000128e+01 2.451300000000000168e+01 4.719999999999999751e+00 3.539000000000000146e+00 2.881925128042851725e+02
7.660000000000000142e-01 1.798000000000000043e+00 1.891999999999999904e+00 8.509999999999999787e-01 8.820000000000000062e-01 9.656000000000000139e-01 1.849999999999999908e-02 3.974399999999999977e+01 3.851200000000000045e+01 3.387000000000000011e+00 3.206400000000000006e+01 2.574158353643076111e+02
7.850000000000000311e-01 1.508000000000000007e+00 2.301000000000000156e+00 8.750000000000000000e-01 1.193999999999999950e+00 7.330999999999999739e-01 1.269999999999999948e-02 3.230299999999999727e+01 4.663100000000000023e+01 7.283999999999999808e+00 5.790000000000000036e+00 2.859764553563441041e+02
2.889999999999999791e-01 1.074999999999999956e+00 1.540999999999999925e+00 1.395000000000000018e+00 1.544000000000000039e+00 9.034999999999999698e-01 1.260000000000000009e-02 3.614699999999999847e+01 2.080099999999999838e+01 2.006700000000000017e+01 6.008000000000000007e+00 2.692662046439497203e+02
3.499999999999999778e-01 1.804999999999999938e+00 2.533999999999999808e+00 9.519999999999999574e-01 1.014999999999999902e+00 9.383000000000000229e-01 1.650000000000000078e-02 2.000199999999999889e+01 2.924200000000000088e+01 3.141999999999999904e+00 4.383000000000000007e+00 2.146204205782116787e+02
1.549999999999999989e-01 3.669999999999999929e-01 1.026000000000000023e+00 1.598999999999999977e+00 2.334999999999999964e+00 6.846999999999999753e-01 8.600000000000000006e-03 2.922599999999999909e+01 2.696300000000000097e+01 1.009299999999999997e+01 3.201000000000000068e+00 3.164857148371886524e+02
4.069999999999999729e-01 8.940000000000000169e-01 1.439000000000000057e+00 1.516999999999999904e+00 1.983000000000000096e+00 7.649000000000000243e-01 9.900000000000000813e-03 3.423100000000000165e+01 2.193799999999999883e+01 6.955000000000000071e+00 3.653999999999999915e+00 3.311117981011271354e+02
7.770000000000000240e-01 1.165999999999999925e+00 2.467000000000000082e+00 2.720000000000000195e-01 5.510000000000000453e-01 4.944999999999999951e-01 2.089999999999999844e-02 5.575600000000000023e+01 1.476670000000000016e+02 5.884000000000000341e+00 7.756000000000000227e+00 1.903851349216236599e+02
4.099999999999999756e-01 1.078999999999999959e+00 1.264999999999999902e+00 1.211999999999999966e+00 1.318000000000000060e+00 9.194999999999999840e-01 1.379999999999999977e-02 2.316900000000000048e+01 2.086299999999999955e+01 3.132000000000000117e+00 3.733000000000000096e+00 2.779280650738134568e+02
1.729999999999999871e-01 1.782999999999999918e+00 2.894000000000000128e+00 1.673000000000000043e+00 1.737999999999999989e+00 9.629999999999999671e-01 1.250000000000000069e-02 2.533899999999999864e+01 2.950799999999999912e+01 4.294999999999999929e+00 4.458000000000000185e+00 2.608983708076547146e+02
7.850000000000000311e-01 1.707999999999999963e+00 2.069999999999999840e+00 6.999999999999999556e-01 8.010000000000000453e-01 8.733999999999999542e-01 1.870000000000000134e-02 1.448930000000000007e+02 2.489099999999999824e+01 3.523000000000000131e+00 3.894000000000000128e+00 2.412159696404309273e+02
4.030000000000000249e-01 9.250000000000000444e-01 1.018000000000000016e+00 1.443999999999999950e+00 1.542999999999999927e+00 9.355999999999999872e-01 1.290000000000000001e-02 2.093900000000000006e+01 4.039600000000000080e+01 2.761499999999999844e+01 4.748999999999999666e+00 3.172695195544355329e+02
6.270000000000000018e-01 7.510000000000000009e-01 3.350000000000000089e+00 1.739999999999999880e-01 8.369999999999999662e-01 2.084999999999999909e-01 1.239999999999999956e-02 2.669600000000000151e+01 2.762999999999999901e+01 3.104000000000000092e+00 8.217999999999999972e+00 2.105071492175501078e+02
1.219999999999999973e-01 4.610000000000000209e-01 2.821000000000000174e+00 1.366999999999999993e+00 1.764000000000000012e+00 7.751000000000000112e-01 1.060000000000000005e-02 2.935200000000000031e+01 2.462699999999999889e+01 3.712000000000000188e+00 5.682999999999999829e+00 2.582641128711242118e+02
4.089999999999999747e-01 1.352000000000000091e+00 1.846000000000000085e+00 5.360000000000000320e-01 5.949999999999999734e-01 8.999000000000000332e-01 2.429999999999999868e-02 2.271799999999999997e+01 2.307000000000000028e+01 3.120000000000000107e+00 5.206999999999999851e+00 1.745150303799865696e+02
4.460000000000000075e-01 9.739999999999999769e-01 1.356000000000000094e+00 7.319999999999999840e-01 9.020000000000000240e-01 8.114000000000000101e-01 1.640000000000000138e-02 2.238800000000000168e+01 4.690500000000000114e+01 7.096000000000000085e+00 4.596000000000000085e+00 2.321504528551209603e+02
3.079999999999999960e-01 1.667000000000000037e+00 1.707999999999999963e+00 1.667000000000000037e+00 1.675999999999999934e+00 9.949000000000000066e-01 1.299999999999999940e-02 1.987510000000000048e+02 9.794299999999999784e+01 3.206999999999999851e+00 4.392999999999999794e+00 2.803010086149697031e+02
5.460000000000000409e-01 2.444999999999999840e+00 3.380999999999999783e+00 1.282999999999999918e+00 1.381000000000000005e+00 9.288999999999999480e-01 1.359999999999999924e-02 2.351200000000000045e+01 2.019000000000000128e+01 1.850199999999999889e+01 2.272899999999999920e+01 2.627594494382534549e+02
3.019999999999999907e-01 8.110000000000000542e-01 1.346999999999999975e+00 1.844000000000000083e+00 2.265000000000000124e+00 8.139999999999999458e-01 9.900000000000000813e-03 2.116799999999999926e+01 3.786599999999999966e+01 5.458999999999999631e+00 5.320999999999999730e+00 3.343055398053336944e+02
5.570000000000000506e-01 1.370000000000000107e+00 3.013999999999999790e+00 1.260999999999999899e+00 1.711999999999999966e+00 7.360999999999999766e-01 1.030000000000000013e-02 4.580599999999999739e+01 3.646800000000000352e+01 3.970600000000000307e+01 2.946900000000000119e+01 2.973123229294811836e+02
2.359999999999999876e-01 7.610000000000000098e-01 2.218999999999999861e+00 5.600000000000000533e-01 7.189999999999999725e-01 7.789000000000000368e-01 1.930000000000000118e-02 7.465099999999999625e+01 3.432699999999999818e+01 6.110000000000000320e+00 1.817399999999999949e+01 1.738653671831860947e+02
5.090000000000000080e-01 1.497999999999999998e+00 2.407000000000000028e+00 4.620000000000000218e-01 5.480000000000000426e-01 8.427000000000000046e-01 2.529999999999999957e-02 2.708899999999999864e+01 2.063500000000000156e+01 3.902000000000000135e+00 3.374000000000000110e+00 1.694133075985131995e+02
3.340000000000000191e-01 1.231000000000000094e+00 1.306999999999999940e+00 7.329999999999999849e-01 7.479999999999999982e-01 9.794000000000000483e-01 2.110000000000000070e-02 2.416300000000000026e+01 2.257300000000000040e+01 5.791999999999999815e+00 4.153999999999999915e+00 1.971068942273548714e+02
7.700000000000000178e-01 1.354000000000000092e+00 1.616999999999999993e+00 8.309999999999999609e-01 1.004999999999999893e+00 8.267999999999999794e-01 1.529999999999999936e-02 3.035999999999999943e+01 4.863100000000000023e+01 8.430999999999999162e+00 5.339999999999999858e+00 2.928215461761998881e+02
5.180000000000000160e-01 1.203000000000000069e+00 1.685000000000000053e+00 1.177000000000000046e+00 1.423999999999999932e+00 8.267999999999999794e-01 1.230000000000000017e-02 2.311100000000000065e+01 2.337699999999999889e+01 6.076999999999999957e+00 3.024999999999999911e+00 2.910691535299443444e+02
5.530000000000000471e-01 1.213999999999999968e+00 1.308000000000000052e+00 9.350000000000000533e-01 9.899999999999999911e-01 9.443000000000000282e-01 1.679999999999999896e-02 2.959400000000000119e+01 2.458099999999999952e+01 3.104000000000000092e+00 1.701300000000000168e+01 2.668173831293298690e+02
5.989999999999999769e-01 1.385000000000000009e+00 1.850999999999999979e+00 8.509999999999999787e-01 1.010000000000000009e+00 8.428999999999999826e-01 1.549999999999999989e-02 2.255900000000000105e+01 3.286999999999999744e+01 5.225999999999999979e+00 8.683999999999999275e+00 2.514794573243339073e+02
6.089999999999999858e-01 9.879999999999999893e-01 1.522000000000000020e+00 4.219999999999999862e-01 6.550000000000000266e-01 6.441999999999999948e-01 1.930000000000000118e-02 2.783599999999999852e+01 2.378500000000000014e+01 3.810999999999999943e+00 8.981999999999999318e+00 2.150518828535152807e+02
4.050000000000000266e-01 1.931999999999999940e+00 2.616999999999999993e+00 1.048999999999999932e+00 1.118000000000000105e+00 9.381000000000000449e-01 1.540000000000000049e-02 2.213400000000000034e+01 2.974800000000000111e+01 1.102800000000000047e+01 3.310999999999999943e+00 2.297207893468472548e+02
5.450000000000000400e-01 1.106000000000000094e+00 2.306999999999999940e+00 1.030999999999999917e+00 1.534000000000000030e+00 6.721000000000000307e-01 1.030000000000000013e-02 4.453799999999999670e+01 4.458599999999999852e+01 3.407000000000000028e+00 1.044299999999999962e+01 2.896722731164505831e+02
6.079999999999999849e-01 1.280999999999999917e+00 1.899000000000000021e+00 8.129999999999999449e-01 1.044999999999999929e+00 7.778000000000000469e-01 1.439999999999999961e-02 2.302400000000000091e+01 3.251599999999999824e+01 1.316600000000000037e+01 3.770999999999999908e+00 2.556541960707845362e+02
7.459999999999999964e-01 9.959999999999999964e-01 1.754000000000000004e+00 4.939999999999999947e-01 1.114999999999999991e+00 4.426999999999999824e-01 1.080000000000000057e-02 1.477870000000000061e+02 2.813400000000000034e+01 7.746000000000000441e+00 6.246999999999999886e+00 2.938737163400900840e+02
6.300000000000000044e-01 1.526999999999999913e+00 1.854000000000000092e+00 5.839999999999999636e-01 6.540000000000000258e-01 8.929000000000000270e-01 2.239999999999999977e-02 7.755800000000000693e+01 2.934400000000000119e+01 3.577999999999999847e+00 3.109999999999999876e+00 2.059673350099906486e+02
4.430000000000000049e-01 1.451000000000000068e+00 2.213999999999999968e+00 1.322000000000000064e+00 1.512999999999999901e+00 8.736000000000000432e-01 1.239999999999999956e-02 4.994500000000000028e+01 2.844699999999999918e+01 4.190000000000000391e+00 8.859999999999999432e+00 2.763001571306398318e+02
1.900000000000000022e-01 5.959999999999999742e-01 9.849999999999999867e-01 6.750000000000000444e-01 7.980000000000000426e-01 8.465000000000000302e-01 1.849999999999999908e-02 3.347599999999999909e+01 7.262900000000000489e+01 3.079000000000000181e+00 3.478000000000000203e+00 1.905727187894099188e+02
3.439999999999999725e-01 6.260000000000000009e-01 1.651000000000000023e+00 8.159999999999999476e-01 1.415000000000000036e+00 5.769999999999999574e-01 1.000000000000000021e-02 2.685000000000000142e+01 2.778800000000000026e+01 3.128000000000000114e+00 3.879000000000000004e+00 2.638160531469826537e+02
1.759999999999999898e-01 7.990000000000000435e-01 1.135999999999999899e+00 8.040000000000000480e-01 8.689999999999999947e-01 9.253000000000000114e-01 1.820000000000000090e-02 2.801599999999999824e+01 6.353399999999999892e+01 3.088000000000000078e+00 3.681999999999999940e+00 1.941875077988163127e+02
3.890000000000000124e-01 5.000000000000000000e-01 1.129000000000000004e+00 2.270000000000000073e-01 6.650000000000000355e-01 3.425000000000000266e-01 1.629999999999999852e-02 4.309499999999999886e+01 2.374299999999999855e+01 2.874200000000000088e+01 5.105999999999999872e+00 1.993120931361795840e+02
